****************************************************************************************** 
 OPINION SPAM DETECTING SYSTEM 
 TESTING RESULT 
 DESIGNED BY LONGNH & NGHIAPHT 
 UNIVERSITY OF TECHNOLOGY 
******************************************************************************************


*******************************
TEST SPAM 
*******************************
NUM 	 PRODUCT TYPE 	 EXPECTED TYPE 	 CONDITION1 	 CONDITION2 	 CONDITION3 	 CONDITION4 	 ACTUAL TYPE 	 RESULT
99	laptop	non-review	 true 	 - 	 - 	 -	non-review	 passed
100	laptop	non-review	 true 	 - 	 - 	 -	non-review	 passed


*******************************
TEST NON SPAM 
*******************************
NUM 	 PRODUCT TYPE 	 EXPECTED TYPE 	 CONDITION1 	 CONDITION2 	 CONDITION3 	 CONDITION4 	 ACTUAL TYPE 	 RESULT
1	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
2	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
3	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
4	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
5	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
6	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
7	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
8	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
9	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
10	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
11	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
12	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
13	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
14	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
15	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
16	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
17	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
18	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
19	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
20	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
21	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
22	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
23	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
24	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
25	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
26	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
27	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
28	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
29	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
30	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
31	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
32	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
33	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
34	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
35	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
36	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
37	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
38	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
39	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
40	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
41	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
42	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
43	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
44	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
45	phone	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
46	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
47	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
48	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
49	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
50	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
51	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
52	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
53	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
54	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
55	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
56	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
57	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
58	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
59	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
60	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
61	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
62	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
63	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
64	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
65	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
66	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
67	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
68	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
69	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
70	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
71	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
72	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
73	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
74	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
75	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
76	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
77	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
78	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
79	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
80	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
81	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
82	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
83	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
84	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
85	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
86	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
87	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
88	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
89	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
90	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
91	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
92	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
93	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
94	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
95	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
96	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
97	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
98	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
99	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
100	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
101	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
102	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
103	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
104	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
105	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
106	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
107	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
108	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
109	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
110	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
111	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
112	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
113	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
114	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
115	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
116	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
117	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
118	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
119	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
120	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
121	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
122	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
123	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
124	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
125	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
126	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
127	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
128	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
129	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
130	book	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
131	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
132	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
133	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
134	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
135	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
136	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
137	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
138	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
139	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
140	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
141	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
142	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
143	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
144	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
145	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
146	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
147	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
148	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
149	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
150	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
151	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
152	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
153	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
154	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
155	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
156	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
157	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
158	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
159	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
160	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
161	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
162	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
163	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
164	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
165	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
166	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
167	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
168	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
169	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
170	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
171	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
172	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
173	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
174	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
175	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
176	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
177	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
178	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
179	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
180	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
181	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
182	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
183	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
184	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
185	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
186	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
187	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
188	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
189	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
190	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
191	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
192	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
193	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
194	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
195	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
196	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
197	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
198	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
199	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
200	camera	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
201	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
202	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
203	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
204	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
205	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
206	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
207	laptop	non-spam	 true 	 - 	 - 	 -	non-review	 fail
208	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
209	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
210	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
211	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
212	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
213	laptop	non-spam	 true 	 - 	 - 	 -	non-review	 fail
214	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
215	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
216	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
217	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
218	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
219	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
220	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
221	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
222	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
223	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
224	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
225	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
226	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
227	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
228	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
229	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
230	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
231	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
232	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
233	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
234	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
235	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
236	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
237	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
238	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
239	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
240	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
241	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
242	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
243	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
244	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
245	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
246	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
247	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
248	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
249	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
250	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
251	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
252	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
253	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
254	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
255	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
256	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
257	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
258	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
259	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
260	laptop	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
261	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
262	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
263	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
264	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
265	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
266	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
267	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
268	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
269	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
270	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
271	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
272	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
273	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
274	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
275	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
276	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
277	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
278	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
279	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
280	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
281	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
282	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
283	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
284	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
285	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
286	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
287	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
288	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
289	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
290	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
291	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
292	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
293	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
294	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
295	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
296	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
297	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
298	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
