****************************************************************************************** 
 OPINION SPAM DETECTING SYSTEM 
 TESTING RESULT 
 DESIGNED BY LONGNH & NGHIAPHT 
 UNIVERSITY OF TECHNOLOGY 
******************************************************************************************


*******************************
TEST SPAM 
*******************************
NUM 	 PRODUCT TYPE 	 EXPECTED TYPE 	 CONDITION1 	 CONDITION2 	 CONDITION3 	 CONDITION4 	 ACTUAL TYPE 	 RESULT
101	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
102	laptop	brand-only	 false 	 true 	 true 	 -	both	 passed
103	laptop	brand-only	 false 	 false 	 false 	 false	non-spam	 fail
104	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
105	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
106	laptop	brand-only	 true 	 - 	 - 	 -	non-review	 fail
107	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
108	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
109	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
110	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
111	laptop	brand-only	 false 	 true 	 true 	 -	both	 passed
112	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
113	laptop	brand-only	 false 	 false 	 false 	 false	non-spam	 fail
114	laptop	brand-only	 true 	 - 	 - 	 -	non-review	 fail
115	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
116	laptop	brand-only	 false 	 false 	 false 	 false	non-spam	 fail
117	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
118	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
119	phone	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
120	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
121	book	brand-only	 false 	 true 	 true 	 -	both	 passed
122	book	brand-only	 false 	 true 	 true 	 -	both	 passed
123	book	brand-only	 false 	 true 	 true 	 -	both	 passed
124	book	brand-only	 false 	 true 	 true 	 -	both	 passed
125	book	brand-only	 false 	 true 	 true 	 -	both	 passed
126	book	brand-only	 false 	 true 	 true 	 -	both	 passed
127	book	brand-only	 false 	 true 	 true 	 -	both	 passed
128	book	brand-only	 false 	 true 	 true 	 -	both	 passed
129	book	brand-only	 false 	 true 	 true 	 -	both	 passed
130	book	brand-only	 false 	 true 	 true 	 -	both	 passed
131	book	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
132	book	brand-only	 false 	 true 	 true 	 -	both	 passed
133	book	brand-only	 false 	 true 	 true 	 -	both	 passed
134	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
135	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
136	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
137	laptop	brand-only	 true 	 - 	 - 	 -	non-review	 fail
138	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
139	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
140	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
141	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
142	camera	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
143	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
144	phone	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
145	phone	brand-only	 false 	 true 	 - 	 -	off-topic	 fail
146	phone	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
147	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
148	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
149	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
150	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
151	laptop	brand-only	 true 	 - 	 - 	 -	non-review	 fail
152	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
153	laptop	brand-only	 false 	 true 	 true 	 -	both	 passed
154	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
155	laptop	brand-only	 true 	 - 	 - 	 -	non-review	 fail
156	laptop	brand-only	 false 	 true 	 true 	 -	both	 passed
157	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
158	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
159	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
160	phone	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
161	phone	brand-only	 true 	 - 	 - 	 -	non-review	 fail
162	phone	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
163	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
164	phone	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
165	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
166	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
167	laptop	brand-only	 false 	 false 	 false 	 false	non-spam	 fail
168	camera	brand-only	 false 	 true 	 true 	 -	both	 passed
169	camera	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
170	laptop	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
171	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
172	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
173	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
174	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
175	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
176	laptop	brand-only	 false 	 true 	 true 	 -	both	 passed
177	laptop	brand-only	 false 	 true 	 true 	 -	both	 passed
178	laptop	brand-only	 false 	 true 	 true 	 -	both	 passed
179	laptop	brand-only	 true 	 - 	 - 	 -	non-review	 fail
180	laptop	brand-only	 false 	 true 	 true 	 -	both	 passed
181	laptop	brand-only	 false 	 true 	 true 	 -	both	 passed
182	laptop	brand-only	 false 	 true 	 true 	 -	both	 passed
183	laptop	brand-only	 false 	 true 	 true 	 -	both	 passed
184	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
185	phone	brand-only	 true 	 - 	 - 	 -	non-review	 fail
186	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
187	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
188	phone	brand-only	 true 	 - 	 - 	 -	non-review	 fail
189	phone	brand-only	 true 	 - 	 - 	 -	non-review	 fail
190	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
191	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
192	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
193	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
194	phone	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
195	phone	brand-only	 false 	 false 	 true 	 -	brand-only	 passed
196	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
197	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
198	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
199	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
200	phone	brand-only	 false 	 true 	 true 	 -	both	 passed
201	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
202	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
203	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
204	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
205	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
206	phone	off-topic	 false 	 false 	 false 	 false	non-spam	 fail
207	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
208	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
209	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
210	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
211	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
212	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
213	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
214	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
215	laptop	off-topic	 false 	 false 	 true 	 -	brand-only	 fail
216	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
217	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
218	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
219	laptop	off-topic	 false 	 false 	 false 	 true	untruthful	 fail
220	laptop	off-topic	 false 	 true 	 true 	 -	both	 passed
221	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
222	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
223	laptop	off-topic	 false 	 false 	 false 	 true	untruthful	 fail
224	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
225	laptop	off-topic	 false 	 false 	 false 	 true	untruthful	 fail
226	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
227	laptop	off-topic	 false 	 false 	 false 	 false	non-spam	 fail
228	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
229	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
230	laptop	off-topic	 false 	 false 	 false 	 false	non-spam	 fail
231	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
232	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
233	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
234	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
235	laptop	off-topic	 true 	 - 	 - 	 -	non-review	 fail
236	laptop	off-topic	 false 	 true 	 true 	 -	both	 passed
237	laptop	off-topic	 true 	 - 	 - 	 -	non-review	 fail
238	phone	off-topic	 false 	 false 	 true 	 -	brand-only	 fail
239	laptop	off-topic	 false 	 false 	 false 	 false	non-spam	 fail
240	laptop	off-topic	 true 	 - 	 - 	 -	non-review	 fail
241	laptop	off-topic	 false 	 true 	 true 	 -	both	 passed
242	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
243	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
244	laptop	off-topic	 false 	 false 	 true 	 -	brand-only	 fail
245	laptop	off-topic	 false 	 false 	 true 	 -	brand-only	 fail
246	phone	off-topic	 false 	 false 	 false 	 false	non-spam	 fail
247	camera	off-topic	 false 	 false 	 true 	 -	brand-only	 fail
248	camera	off-topic	 false 	 false 	 true 	 -	brand-only	 fail
249	book	off-topic	 false 	 false 	 false 	 false	non-spam	 fail
250	book	off-topic	 true 	 - 	 - 	 -	non-review	 fail
251	book	off-topic	 false 	 false 	 false 	 true	untruthful	 fail
252	book	off-topic	 false 	 false 	 false 	 true	untruthful	 fail
253	book	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
254	book	off-topic	 false 	 false 	 false 	 false	non-spam	 fail
255	book	off-topic	 false 	 false 	 false 	 false	non-spam	 fail
256	book	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
257	book	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
258	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
259	laptop	off-topic	 false 	 true 	 true 	 -	both	 passed
260	laptop	off-topic	 false 	 true 	 true 	 -	both	 passed
261	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
262	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
263	phone	off-topic	 false 	 false 	 false 	 false	non-spam	 fail
264	phone	off-topic	 false 	 false 	 false 	 true	untruthful	 fail
265	phone	off-topic	 false 	 false 	 true 	 -	brand-only	 fail
266	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
267	laptop	off-topic	 false 	 false 	 true 	 -	brand-only	 fail
268	laptop	off-topic	 true 	 - 	 - 	 -	non-review	 fail
269	laptop	off-topic	 true 	 - 	 - 	 -	non-review	 fail
270	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
271	phone	off-topic	 false 	 true 	 true 	 -	both	 passed
272	phone	off-topic	 false 	 true 	 true 	 -	both	 passed
273	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
274	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
275	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
276	phone	off-topic	 false 	 false 	 false 	 true	untruthful	 fail
277	phone	off-topic	 false 	 false 	 true 	 -	brand-only	 fail
278	phone	off-topic	 true 	 - 	 - 	 -	non-review	 fail
279	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
280	phone	off-topic	 true 	 - 	 - 	 -	non-review	 fail
281	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
282	phone	off-topic	 true 	 - 	 - 	 -	non-review	 fail
283	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
284	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
285	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
286	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
287	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
288	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
289	phone	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
290	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
291	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
292	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
293	laptop	off-topic	 false 	 true 	 true 	 -	both	 passed
294	laptop	off-topic	 false 	 true 	 true 	 -	both	 passed
295	laptop	off-topic	 false 	 true 	 - 	 -	off-topic	 passed
296	laptop	off-topic	 false 	 true 	 true 	 -	both	 passed
297	laptop	off-topic	 false 	 true 	 true 	 -	both	 passed
298	camera	off-topic	 false 	 true 	 true 	 -	both	 passed
299	camera	off-topic	 false 	 false 	 true 	 -	brand-only	 fail
300	camera	off-topic	 false 	 false 	 false 	 false	non-spam	 fail
301	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
302	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
303	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
304	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
305	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
306	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
307	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
308	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
309	hotel	untruthful	 false 	 true 	 - 	 -	off-topic	 fail
310	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
311	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
312	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
313	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
314	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
315	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
316	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
317	hotel	untruthful	 false 	 true 	 - 	 -	off-topic	 fail
318	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
319	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
320	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
321	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
322	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
323	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
324	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
325	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
326	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
327	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
328	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
329	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
330	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
331	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
332	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
333	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
334	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
335	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
336	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
337	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
338	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
339	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
340	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
341	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
342	hotel	untruthful	 false 	 true 	 - 	 -	off-topic	 fail
343	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
344	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
345	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
346	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
347	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
348	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
349	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
350	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
351	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
352	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
353	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
354	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
355	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
356	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
357	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
358	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
359	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
360	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
361	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
362	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
363	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
364	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
365	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
366	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
367	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
368	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
369	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
370	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
371	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
372	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
373	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
374	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
375	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
376	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
377	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
378	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
379	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
380	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
381	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
382	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
383	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
384	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
385	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
386	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
387	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
388	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
389	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
390	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
391	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
392	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
393	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
394	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
395	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
396	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
397	hotel	untruthful	 false 	 true 	 - 	 -	off-topic	 fail
398	hotel	untruthful	 false 	 false 	 false 	 false	non-spam	 fail
399	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed
400	hotel	untruthful	 false 	 false 	 false 	 true	untruthful	 passed


*******************************
TEST NON SPAM 
*******************************
NUM 	 PRODUCT TYPE 	 EXPECTED TYPE 	 CONDITION1 	 CONDITION2 	 CONDITION3 	 CONDITION4 	 ACTUAL TYPE 	 RESULT
1	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
2	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
