****************************************************************************************** 
 OPINION SPAM DETECTING SYSTEM 
 TESTING RESULT 
 DESIGNED BY LONGNH & NGHIAPHT 
 UNIVERSITY OF TECHNOLOGY 
******************************************************************************************


*******************************
TEST SPAM 
*******************************
NUM 	 PRODUCT TYPE 	 EXPECTED TYPE 	 CONDITION1 	 CONDITION2 	 CONDITION3 	 CONDITION4 	 ACTUAL TYPE 	 RESULT
94	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
95	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
96	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
97	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
98	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
99	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
100	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
101	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
102	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
103	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
104	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
105	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
106	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
107	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
108	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
109	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
110	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
111	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
112	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
113	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
114	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
115	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
116	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
117	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
118	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
119	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
120	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
121	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
122	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
123	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
124	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
125	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
126	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
127	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
128	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
129	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
130	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
131	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
132	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
133	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
134	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
135	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
136	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
137	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
138	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
139	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
140	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
141	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
142	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
143	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
144	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
145	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
146	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
147	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
148	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
149	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
150	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
151	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
152	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
153	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
154	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
155	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
156	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
157	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
158	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
159	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
160	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
161	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
162	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
163	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
164	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
165	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
166	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
167	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
168	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
169	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
170	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
171	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
172	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
173	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
174	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
175	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
176	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
177	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
178	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
179	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
180	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
181	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
182	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
183	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
184	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
185	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
186	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
187	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
188	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
189	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
190	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
191	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
192	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
193	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
194	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
195	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
196	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
197	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
198	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
199	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
200	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
201	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
202	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
203	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
204	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
205	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
206	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
207	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
208	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
209	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
210	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
211	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
212	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
213	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
214	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
215	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
216	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
217	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
218	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
219	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
220	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
221	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
222	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
223	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
224	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
225	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
226	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
227	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
228	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
229	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
230	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
231	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
232	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
233	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
234	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
235	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
236	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
237	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
238	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
239	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
240	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
241	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
242	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
243	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
244	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
245	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
246	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
247	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
248	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
249	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
250	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
251	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
252	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
253	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
254	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
255	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
256	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
257	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
258	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
259	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
260	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
261	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
262	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
263	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
264	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
265	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
266	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
267	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
268	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
269	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
270	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
271	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
272	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
273	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
274	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
275	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
276	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
277	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
278	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
279	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
280	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
281	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
282	hotel	non-spam	 false 	 false 	 false 	 true	untruthful	 fail
283	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
284	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
285	hotel	non-spam	 false 	 false 	 false 	 false	non-spam	 passed
